,PRCP_US1UTWS0009,PRCP_USC00421285,PRCP_USC00421918,TMIN_USC00421918,TMAX_USC00421918,PRCP_USC00422294,TMIN_USC00422294,TMAX_USC00422294,PRCP_USC00422726,PRCP_USC00423335,TMIN_USC00424846,TMAX_USC00424846,PRCP_USC00425705,TMIN_USC00425705,TMAX_USC00425705,PRCP_USC00427255,TMIN_USC00427255,TMAX_USC00427255,PRCP_USC00427576,TMIN_USC00427576,PRCP_USC00428114,TMIN_USC00428114,TMAX_USC00428114,PRCP_USC00428668,PRCP_USC00428741,SNOW_USC00428741,SNWD_USC00428741,TMIN_USC00428741,TMAX_USC00428741,TMIN_USC00428939,TMAX_USC00428939,PRCP_USC00429133,TMIN_USC00429133,TMAX_USC00429133,PRCP_USC00429560,TMIN_USC00429560,TMAX_USC00429560,PRCP_USW00024126,SNOW_USW00024126,SNWD_USW00024126,TMIN_USW00024126,TMAX_USW00024126,depth
1977-03-13,0.0,117.0,0.0,-100.0,122.0,0.0,-17.0,78.0,0.0,10.0,-50.0,56.0,18.0,-28.0,100.0,28.0,-83.0,33.0,0.0,-50.0,66.0,-22.0,106.0,0.0,8.0,0.0,0.0,-22.0,100.0,-11.0,94.0,0.0,-33.0,94.0,0.0,-83.0,56.0,20.0,33.0,0.0,-33.0,94.0,
1977-03-14,0.0,3.0,8.0,-100.0,61.0,0.0,-106.0,17.0,23.0,0.0,-139.0,61.0,10.0,-100.0,17.0,0.0,-128.0,33.0,18.0,-78.0,0.0,-72.0,39.0,0.0,0.0,0.0,0.0,-67.0,17.0,-67.0,28.0,0.0,-133.0,11.0,0.0,-172.0,-6.0,5.0,10.0,0.0,-67.0,44.0,
1977-03-15,0.0,0.0,0.0,-117.0,28.0,0.0,-111.0,83.0,0.0,0.0,,,0.0,-94.0,89.0,0.0,-94.0,50.0,0.0,-33.0,0.0,-61.0,89.0,0.0,0.0,0.0,0.0,-61.0,94.0,-72.0,83.0,0.0,-156.0,67.0,0.0,-156.0,56.0,0.0,0.0,0.0,-22.0,106.0,4200.75
1977-03-16,0.0,0.0,0.0,-83.0,39.0,0.0,-39.0,106.0,0.0,0.0,-61.0,56.0,0.0,-28.0,100.0,0.0,-17.0,78.0,0.0,-11.0,0.0,-17.0,128.0,0.0,0.0,0.0,0.0,-17.0,94.0,-33.0,100.0,0.0,-83.0,94.0,0.0,-78.0,72.0,0.0,0.0,0.0,-11.0,111.0,
1977-03-17,10.0,89.0,20.0,-28.0,111.0,0.0,-17.0,72.0,0.0,0.0,-72.0,33.0,5.0,-17.0,94.0,28.0,-17.0,33.0,0.0,17.0,13.0,-17.0,67.0,41.0,51.0,76.0,51.0,-33.0,56.0,-22.0,78.0,0.0,-28.0,72.0,0.0,-89.0,33.0,25.0,33.0,0.0,0.0,50.0,
1977-03-18,0.0,0.0,0.0,-56.0,28.0,48.0,-67.0,11.0,23.0,0.0,-94.0,11.0,51.0,-56.0,33.0,20.0,-50.0,-6.0,0.0,-44.0,0.0,-50.0,44.0,3.0,8.0,0.0,51.0,-67.0,39.0,-50.0,39.0,175.0,-78.0,22.0,0.0,-117.0,-6.0,0.0,3.0,0.0,-17.0,50.0,
1977-03-19,0.0,5.0,0.0,-78.0,28.0,10.0,-61.0,61.0,0.0,0.0,-67.0,39.0,41.0,-61.0,78.0,8.0,-28.0,33.0,0.0,-6.0,0.0,-50.0,106.0,0.0,0.0,0.0,0.0,-28.0,100.0,-72.0,33.0,0.0,-89.0,89.0,0.0,-111.0,44.0,5.0,3.0,0.0,-11.0,106.0,
1977-03-20,0.0,13.0,0.0,-67.0,89.0,10.0,-106.0,44.0,0.0,0.0,-122.0,22.0,13.0,-67.0,56.0,0.0,-28.0,28.0,0.0,-6.0,0.0,-17.0,89.0,0.0,25.0,25.0,0.0,-50.0,83.0,-67.0,106.0,0.0,-111.0,67.0,20.0,-144.0,-6.0,3.0,3.0,0.0,-11.0,61.0,
1977-03-21,0.0,0.0,0.0,-33.0,56.0,0.0,-44.0,78.0,5.0,0.0,-106.0,56.0,0.0,-33.0,150.0,0.0,-50.0,83.0,0.0,-44.0,0.0,-33.0,117.0,0.0,0.0,0.0,0.0,-11.0,111.0,-67.0,106.0,0.0,-56.0,89.0,0.0,-117.0,56.0,0.0,0.0,0.0,-11.0,122.0,
1977-03-22,0.0,0.0,0.0,-83.0,100.0,0.0,-72.0,156.0,0.0,0.0,-39.0,111.0,0.0,-67.0,156.0,0.0,-39.0,156.0,0.0,-39.0,0.0,-28.0,178.0,0.0,0.0,0.0,0.0,0.0,172.0,-61.0,161.0,0.0,-56.0,150.0,0.0,-89.0,128.0,0.0,0.0,0.0,0.0,183.0,
1977-03-23,0.0,0.0,0.0,-83.0,172.0,0.0,-50.0,183.0,0.0,0.0,-39.0,94.0,0.0,-50.0,194.0,0.0,-33.0,189.0,0.0,-11.0,0.0,0.0,217.0,0.0,0.0,0.0,0.0,11.0,200.0,-22.0,211.0,0.0,-83.0,167.0,0.0,-128.0,161.0,0.0,0.0,0.0,28.0,217.0,
1977-03-24,0.0,86.0,0.0,-67.0,189.0,53.0,-6.0,144.0,81.0,43.0,-17.0,167.0,124.0,0.0,161.0,142.0,-22.0,133.0,66.0,0.0,0.0,11.0,167.0,0.0,36.0,0.0,0.0,-6.0,178.0,-11.0,178.0,20.0,-122.0,156.0,0.0,-22.0,111.0,127.0,112.0,0.0,11.0,111.0,
1977-03-25,104.0,140.0,114.0,-6.0,89.0,122.0,-17.0,33.0,145.0,155.0,-61.0,56.0,130.0,-72.0,28.0,18.0,-11.0,61.0,112.0,-6.0,234.0,-11.0,61.0,152.0,221.0,127.0,76.0,-22.0,44.0,-17.0,72.0,127.0,-39.0,33.0,127.0,-33.0,11.0,99.0,97.0,25.0,-11.0,50.0,
1977-03-26,0.0,5.0,0.0,-106.0,33.0,0.0,-128.0,72.0,41.0,0.0,-106.0,67.0,0.0,-89.0,78.0,0.0,-56.0,100.0,0.0,-28.0,0.0,-56.0,83.0,0.0,0.0,0.0,51.0,-50.0,67.0,-56.0,,0.0,-150.0,56.0,0.0,-211.0,39.0,0.0,0.0,0.0,-28.0,100.0,
1977-03-27,0.0,0.0,0.0,-83.0,78.0,0.0,-72.0,128.0,0.0,0.0,-28.0,100.0,0.0,-44.0,139.0,0.0,-17.0,133.0,0.0,22.0,0.0,-39.0,150.0,0.0,0.0,0.0,0.0,22.0,139.0,-39.0,139.0,0.0,-94.0,117.0,8.0,-117.0,78.0,8.0,8.0,0.0,-6.0,156.0,
1977-03-28,99.0,119.0,15.0,-67.0,128.0,20.0,-78.0,72.0,0.0,0.0,-94.0,-6.0,30.0,-67.0,100.0,5.0,-72.0,17.0,20.0,-89.0,15.0,-56.0,111.0,114.0,0.0,0.0,0.0,-50.0,111.0,-50.0,128.0,66.0,-94.0,100.0,0.0,-106.0,33.0,15.0,18.0,0.0,-28.0,44.0,
1977-03-29,0.0,312.0,0.0,-78.0,28.0,10.0,-139.0,0.0,0.0,0.0,-122.0,-17.0,43.0,-100.0,100.0,13.0,-89.0,11.0,10.0,-44.0,13.0,-72.0,17.0,10.0,0.0,0.0,0.0,-61.0,17.0,-83.0,17.0,71.0,-133.0,22.0,0.0,-150.0,-33.0,119.0,206.0,51.0,-39.0,17.0,
1977-03-30,0.0,58.0,41.0,-122.0,17.0,8.0,-83.0,44.0,66.0,28.0,-128.0,44.0,25.0,-94.0,89.0,0.0,-78.0,72.0,13.0,-89.0,0.0,-78.0,83.0,41.0,10.0,0.0,0.0,-72.0,44.0,-72.0,100.0,5.0,-139.0,44.0,0.0,-144.0,17.0,5.0,10.0,102.0,-106.0,67.0,
1977-03-31,0.0,0.0,0.0,-106.0,78.0,0.0,-78.0,50.0,0.0,0.0,-89.0,56.0,0.0,-56.0,56.0,0.0,-67.0,72.0,0.0,-28.0,0.0,-28.0,100.0,0.0,0.0,0.0,0.0,-28.0,100.0,-72.0,100.0,0.0,-122.0,56.0,0.0,-94.0,39.0,0.0,0.0,0.0,-11.0,94.0,
1977-04-01,13.0,51.0,0.0,-72.0,72.0,10.0,-50.0,39.0,0.0,41.0,-44.0,28.0,33.0,-61.0,56.0,86.0,-17.0,94.0,0.0,-6.0,33.0,-33.0,67.0,0.0,53.0,25.0,25.0,-17.0,67.0,-56.0,94.0,0.0,-111.0,39.0,0.0,-56.0,22.0,25.0,30.0,0.0,6.0,44.0,4200.75
1977-04-02,36.0,89.0,30.0,-50.0,50.0,20.0,-39.0,39.0,173.0,41.0,-56.0,44.0,51.0,-44.0,33.0,13.0,-44.0,67.0,0.0,-44.0,142.0,-33.0,39.0,48.0,114.0,178.0,102.0,-50.0,50.0,-33.0,56.0,5.0,-67.0,33.0,0.0,-67.0,22.0,46.0,53.0,0.0,0.0,67.0,
1977-04-03,0.0,25.0,23.0,-117.0,22.0,0.0,-128.0,56.0,0.0,0.0,-106.0,50.0,0.0,-72.0,67.0,0.0,-78.0,78.0,0.0,-11.0,0.0,-50.0,61.0,0.0,0.0,0.0,51.0,-67.0,39.0,-44.0,67.0,0.0,-122.0,56.0,0.0,-144.0,39.0,0.0,0.0,0.0,-28.0,83.0,
1977-04-04,0.0,0.0,0.0,-100.0,67.0,0.0,-56.0,122.0,3.0,0.0,-50.0,117.0,0.0,-72.0,117.0,0.0,-17.0,133.0,38.0,-22.0,0.0,-28.0,128.0,0.0,0.0,0.0,0.0,6.0,111.0,-44.0,100.0,0.0,-83.0,106.0,0.0,-56.0,94.0,0.0,0.0,0.0,0.0,139.0,
1977-04-05,0.0,0.0,0.0,-22.0,117.0,0.0,6.0,167.0,0.0,0.0,0.0,139.0,0.0,6.0,167.0,0.0,0.0,178.0,0.0,39.0,0.0,17.0,172.0,0.0,0.0,0.0,0.0,39.0,156.0,-11.0,150.0,0.0,-28.0,156.0,0.0,-17.0,144.0,0.0,0.0,0.0,44.0,178.0,
1977-04-06,0.0,0.0,0.0,-50.0,172.0,0.0,-33.0,194.0,0.0,0.0,6.0,161.0,0.0,-22.0,194.0,0.0,-11.0,200.0,0.0,22.0,0.0,17.0,211.0,0.0,0.0,0.0,0.0,39.0,194.0,-28.0,189.0,0.0,-67.0,183.0,0.0,-61.0,167.0,0.0,0.0,0.0,33.0,217.0,
1977-04-07,0.0,0.0,0.0,-44.0,194.0,0.0,-28.0,217.0,0.0,0.0,-44.0,200.0,0.0,-11.0,222.0,0.0,0.0,233.0,0.0,50.0,0.0,28.0,228.0,0.0,0.0,0.0,0.0,83.0,211.0,0.0,228.0,0.0,-67.0,211.0,0.0,-61.0,194.0,0.0,0.0,0.0,50.0,233.0,
1977-04-08,0.0,0.0,0.0,-28.0,222.0,0.0,17.0,244.0,0.0,0.0,-39.0,233.0,0.0,11.0,256.0,0.0,11.0,256.0,0.0,61.0,0.0,44.0,278.0,0.0,0.0,0.0,0.0,117.0,256.0,17.0,217.0,0.0,0.0,222.0,0.0,-39.0,217.0,0.0,0.0,0.0,106.0,272.0,
1977-04-09,0.0,0.0,0.0,-11.0,250.0,0.0,11.0,233.0,0.0,0.0,-22.0,217.0,0.0,78.0,250.0,0.0,128.0,233.0,0.0,56.0,0.0,61.0,261.0,0.0,0.0,0.0,0.0,150.0,239.0,50.0,250.0,0.0,-6.0,222.0,0.0,-33.0,206.0,0.0,0.0,0.0,100.0,256.0,
1977-04-10,0.0,0.0,0.0,11.0,233.0,0.0,-6.0,194.0,0.0,0.0,,133.0,0.0,0.0,194.0,0.0,-17.0,172.0,0.0,56.0,0.0,50.0,206.0,0.0,0.0,0.0,0.0,22.0,206.0,50.0,239.0,0.0,-39.0,211.0,0.0,-39.0,150.0,0.0,0.0,0.0,39.0,172.0,
1977-04-11,0.0,0.0,0.0,-22.0,172.0,0.0,-22.0,144.0,0.0,0.0,-50.0,150.0,0.0,-17.0,161.0,0.0,-22.0,183.0,0.0,67.0,0.0,33.0,156.0,0.0,0.0,0.0,0.0,28.0,144.0,-33.0,150.0,0.0,-67.0,139.0,0.0,-44.0,133.0,0.0,0.0,0.0,44.0,156.0,
1977-04-12,0.0,0.0,0.0,-56.0,128.0,0.0,-22.0,144.0,0.0,0.0,-39.0,122.0,0.0,-22.0,150.0,0.0,-17.0,156.0,0.0,56.0,0.0,17.0,172.0,0.0,0.0,0.0,0.0,33.0,144.0,-28.0,167.0,0.0,-50.0,139.0,0.0,-78.0,128.0,0.0,0.0,0.0,17.0,172.0,
1977-04-13,0.0,0.0,0.0,-56.0,150.0,0.0,-17.0,161.0,0.0,0.0,-50.0,156.0,0.0,-17.0,167.0,0.0,-11.0,167.0,0.0,39.0,0.0,6.0,194.0,0.0,0.0,0.0,0.0,33.0,183.0,-11.0,167.0,0.0,-67.0,156.0,0.0,-39.0,139.0,0.0,0.0,0.0,28.0,189.0,
1977-04-14,0.0,89.0,0.0,-33.0,161.0,3.0,-17.0,128.0,0.0,53.0,-22.0,167.0,0.0,-11.0,144.0,46.0,-6.0,133.0,13.0,33.0,30.0,0.0,156.0,10.0,79.0,51.0,0.0,0.0,156.0,6.0,144.0,15.0,-33.0,144.0,0.0,-83.0,89.0,79.0,38.0,0.0,11.0,106.0,
1977-04-15,0.0,0.0,0.0,-44.0,117.0,0.0,-28.0,150.0,69.0,0.0,-28.0,194.0,0.0,-28.0,167.0,0.0,-11.0,189.0,53.0,6.0,0.0,-11.0,150.0,0.0,5.0,0.0,0.0,0.0,128.0,-11.0,144.0,0.0,-72.0,139.0,0.0,-56.0,133.0,0.0,0.0,0.0,22.0,156.0,4200.75
1977-04-16,0.0,0.0,0.0,-33.0,167.0,0.0,-6.0,211.0,0.0,0.0,-28.0,128.0,0.0,0.0,222.0,0.0,6.0,206.0,0.0,39.0,0.0,17.0,222.0,0.0,0.0,0.0,0.0,72.0,206.0,0.0,194.0,0.0,-39.0,211.0,0.0,-61.0,200.0,0.0,0.0,0.0,39.0,217.0,
1977-04-17,0.0,0.0,0.0,-28.0,206.0,0.0,-11.0,189.0,0.0,0.0,-50.0,106.0,0.0,0.0,178.0,13.0,17.0,156.0,0.0,50.0,0.0,39.0,211.0,0.0,0.0,0.0,0.0,44.0,194.0,-6.0,172.0,0.0,-33.0,206.0,0.0,-61.0,172.0,0.0,0.0,0.0,50.0,172.0,
1977-04-18,0.0,0.0,0.0,-17.0,206.0,0.0,-33.0,150.0,0.0,0.0,-56.0,133.0,0.0,11.0,133.0,0.0,-39.0,117.0,0.0,28.0,8.0,28.0,150.0,5.0,0.0,0.0,0.0,33.0,111.0,-6.0,144.0,13.0,0.0,122.0,0.0,-44.0,100.0,0.0,0.0,0.0,17.0,111.0,
1977-04-19,0.0,0.0,43.0,-61.0,89.0,0.0,-56.0,144.0,0.0,0.0,-44.0,200.0,0.0,-72.0,128.0,0.0,-44.0,133.0,0.0,-6.0,0.0,-22.0,133.0,0.0,0.0,0.0,0.0,-11.0,106.0,-56.0,128.0,0.0,-83.0,122.0,0.0,-100.0,117.0,0.0,0.0,0.0,-22.0,139.0,
1977-04-20,0.0,0.0,0.0,-78.0,133.0,0.0,-67.0,150.0,0.0,0.0,,,0.0,-67.0,150.0,0.0,-56.0,156.0,0.0,-6.0,0.0,-17.0,161.0,0.0,0.0,0.0,0.0,17.0,139.0,-61.0,156.0,0.0,-78.0,139.0,0.0,-106.0,128.0,0.0,0.0,0.0,-17.0,161.0,
1977-04-21,0.0,0.0,0.0,-78.0,144.0,0.0,-56.0,206.0,0.0,0.0,,,0.0,-44.0,211.0,0.0,-22.0,211.0,0.0,28.0,0.0,-6.0,222.0,0.0,0.0,0.0,0.0,28.0,222.0,-33.0,194.0,0.0,-83.0,200.0,0.0,-100.0,178.0,0.0,0.0,0.0,11.0,233.0,
1977-04-22,0.0,0.0,0.0,-61.0,200.0,0.0,-28.0,239.0,0.0,0.0,-33.0,217.0,0.0,-17.0,233.0,0.0,11.0,250.0,0.0,44.0,0.0,39.0,256.0,0.0,0.0,0.0,0.0,78.0,239.0,-11.0,211.0,0.0,-61.0,239.0,0.0,-78.0,211.0,0.0,0.0,0.0,61.0,261.0,
1977-04-23,0.0,0.0,0.0,-33.0,244.0,0.0,0.0,250.0,0.0,0.0,-22.0,239.0,0.0,-11.0,272.0,0.0,56.0,278.0,0.0,78.0,0.0,56.0,267.0,0.0,0.0,0.0,0.0,106.0,261.0,6.0,261.0,0.0,-83.0,239.0,0.0,-44.0,233.0,0.0,0.0,0.0,67.0,283.0,
1977-04-24,0.0,0.0,0.0,-17.0,250.0,0.0,17.0,267.0,0.0,0.0,22.0,239.0,0.0,28.0,272.0,0.0,67.0,289.0,0.0,133.0,0.0,89.0,272.0,0.0,0.0,0.0,0.0,100.0,272.0,28.0,272.0,0.0,-22.0,256.0,0.0,-39.0,233.0,0.0,0.0,0.0,100.0,294.0,
1977-04-25,0.0,0.0,0.0,-17.0,261.0,0.0,28.0,261.0,0.0,0.0,11.0,244.0,0.0,39.0,272.0,0.0,44.0,278.0,0.0,61.0,0.0,78.0,278.0,0.0,0.0,0.0,0.0,106.0,267.0,39.0,306.0,0.0,-100.0,244.0,0.0,-39.0,239.0,0.0,0.0,0.0,89.0,283.0,
1977-04-26,0.0,0.0,0.0,-6.0,256.0,0.0,11.0,239.0,0.0,0.0,0.0,239.0,0.0,44.0,261.0,0.0,67.0,267.0,0.0,111.0,0.0,72.0,272.0,0.0,0.0,0.0,0.0,61.0,267.0,50.0,250.0,0.0,0.0,239.0,0.0,-11.0,239.0,0.0,0.0,0.0,122.0,267.0,
1977-04-27,0.0,0.0,0.0,44.0,239.0,0.0,0.0,228.0,0.0,0.0,39.0,211.0,0.0,78.0,244.0,0.0,50.0,244.0,0.0,122.0,0.0,111.0,278.0,0.0,0.0,0.0,0.0,94.0,239.0,78.0,267.0,0.0,28.0,244.0,0.0,39.0,233.0,0.0,0.0,0.0,117.0,244.0,
1977-04-28,0.0,13.0,0.0,56.0,244.0,0.0,72.0,244.0,0.0,0.0,44.0,194.0,0.0,100.0,239.0,0.0,78.0,244.0,0.0,133.0,0.0,139.0,256.0,0.0,0.0,0.0,0.0,133.0,228.0,106.0,239.0,0.0,72.0,228.0,0.0,33.0,200.0,0.0,0.0,0.0,128.0,250.0,
1977-04-29,0.0,0.0,0.0,-6.0,217.0,0.0,17.0,256.0,0.0,0.0,6.0,244.0,0.0,39.0,261.0,0.0,39.0,267.0,0.0,100.0,0.0,56.0,267.0,0.0,0.0,0.0,0.0,94.0,278.0,78.0,250.0,0.0,-6.0,233.0,0.0,-28.0,222.0,0.0,0.0,0.0,100.0,278.0,
1977-04-30,0.0,0.0,0.0,6.0,250.0,0.0,39.0,250.0,0.0,0.0,11.0,239.0,0.0,50.0,261.0,0.0,67.0,261.0,0.0,106.0,0.0,106.0,261.0,0.0,0.0,0.0,0.0,167.0,261.0,78.0,256.0,0.0,6.0,233.0,0.0,-6.0,233.0,0.0,0.0,0.0,128.0,272.0,
1977-05-01,46.0,0.0,0.0,44.0,239.0,0.0,72.0,228.0,0.0,10.0,39.0,167.0,0.0,61.0,256.0,8.0,94.0,211.0,0.0,89.0,30.0,89.0,239.0,94.0,15.0,0.0,0.0,83.0,206.0,94.0,228.0,15.0,22.0,233.0,0.0,33.0,167.0,8.0,0.0,0.0,100.0,200.0,4200.65
1977-05-02,0.0,0.0,20.0,-6.0,189.0,0.0,28.0,217.0,10.0,0.0,-6.0,183.0,0.0,33.0,217.0,0.0,50.0,211.0,15.0,78.0,0.0,50.0,233.0,0.0,0.0,0.0,0.0,72.0,222.0,89.0,222.0,0.0,-67.0,206.0,8.0,11.0,189.0,0.0,0.0,0.0,83.0,239.0,
1977-05-03,0.0,0.0,0.0,11.0,206.0,0.0,17.0,211.0,0.0,0.0,-6.0,200.0,0.0,28.0,222.0,0.0,44.0,211.0,0.0,94.0,0.0,94.0,233.0,0.0,0.0,0.0,0.0,111.0,222.0,89.0,228.0,0.0,22.0,206.0,8.0,-33.0,194.0,10.0,0.0,0.0,78.0,256.0,
1977-05-04,0.0,43.0,15.0,22.0,206.0,43.0,11.0,183.0,25.0,5.0,-11.0,128.0,71.0,11.0,172.0,89.0,28.0,156.0,15.0,61.0,69.0,17.0,200.0,18.0,23.0,0.0,0.0,33.0,194.0,44.0,211.0,56.0,-6.0,178.0,25.0,-11.0,83.0,5.0,0.0,0.0,56.0,150.0,
1977-05-05,33.0,0.0,0.0,-28.0,139.0,5.0,11.0,139.0,0.0,10.0,-44.0,72.0,0.0,17.0,128.0,3.0,-11.0,122.0,0.0,61.0,0.0,6.0,178.0,0.0,13.0,0.0,0.0,33.0,139.0,28.0,161.0,0.0,6.0,156.0,43.0,-22.0,100.0,97.0,0.0,0.0,50.0,172.0,
1977-05-06,124.0,147.0,71.0,28.0,150.0,178.0,17.0,117.0,94.0,10.0,0.0,89.0,226.0,17.0,150.0,124.0,28.0,144.0,97.0,56.0,33.0,67.0,167.0,368.0,124.0,0.0,0.0,33.0,139.0,44.0,156.0,71.0,11.0,122.0,160.0,0.0,89.0,43.0,0.0,0.0,67.0,161.0,
1977-05-07,10.0,0.0,38.0,-6.0,167.0,0.0,28.0,189.0,15.0,0.0,-11.0,183.0,0.0,17.0,183.0,20.0,28.0,161.0,,83.0,15.0,17.0,178.0,0.0,3.0,0.0,0.0,50.0,128.0,44.0,156.0,0.0,28.0,172.0,0.0,0.0,172.0,3.0,0.0,0.0,67.0,178.0,
1977-05-08,0.0,10.0,0.0,6.0,178.0,0.0,33.0,211.0,0.0,0.0,39.0,206.0,0.0,61.0,217.0,0.0,56.0,211.0,,89.0,0.0,89.0,222.0,0.0,0.0,0.0,0.0,67.0,200.0,83.0,200.0,0.0,44.0,211.0,0.0,28.0,206.0,0.0,0.0,0.0,94.0,211.0,
1977-05-09,0.0,0.0,0.0,11.0,222.0,0.0,28.0,239.0,0.0,0.0,6.0,244.0,0.0,17.0,239.0,0.0,39.0,233.0,,67.0,0.0,89.0,272.0,0.0,0.0,0.0,0.0,44.0,222.0,39.0,228.0,0.0,56.0,228.0,0.0,0.0,239.0,0.0,0.0,0.0,78.0,261.0,
1977-05-10,3.0,0.0,0.0,33.0,239.0,36.0,11.0,194.0,0.0,0.0,-28.0,194.0,0.0,33.0,211.0,43.0,33.0,200.0,0.0,67.0,3.0,11.0,178.0,5.0,0.0,0.0,0.0,44.0,172.0,67.0,239.0,15.0,44.0,222.0,0.0,0.0,161.0,0.0,0.0,0.0,61.0,167.0,
1977-05-11,0.0,0.0,10.0,-17.0,150.0,0.0,-6.0,194.0,0.0,0.0,-11.0,233.0,0.0,-6.0,211.0,0.0,17.0,200.0,0.0,50.0,0.0,11.0,228.0,0.0,0.0,0.0,0.0,33.0,194.0,11.0,194.0,0.0,33.0,194.0,0.0,-28.0,183.0,0.0,0.0,0.0,44.0,222.0,
1977-05-12,0.0,0.0,0.0,-11.0,206.0,0.0,11.0,239.0,0.0,0.0,,,0.0,-11.0,244.0,0.0,22.0,239.0,0.0,39.0,0.0,56.0,272.0,0.0,0.0,0.0,0.0,56.0,222.0,33.0,261.0,0.0,50.0,233.0,0.0,-39.0,222.0,0.0,0.0,0.0,44.0,256.0,
1977-05-13,0.0,0.0,0.0,39.0,244.0,0.0,17.0,211.0,0.0,0.0,17.0,217.0,0.0,56.0,239.0,0.0,50.0,244.0,0.0,89.0,28.0,89.0,256.0,3.0,0.0,0.0,0.0,100.0,211.0,78.0,283.0,0.0,28.0,222.0,0.0,6.0,206.0,0.0,0.0,0.0,89.0,222.0,
1977-05-14,401.0,183.0,61.0,61.0,200.0,236.0,44.0,183.0,97.0,0.0,28.0,172.0,203.0,100.0,161.0,46.0,78.0,211.0,,72.0,198.0,50.0,106.0,340.0,97.0,0.0,0.0,72.0,144.0,67.0,161.0,211.0,28.0,128.0,66.0,39.0,139.0,175.0,0.0,0.0,83.0,128.0,
1977-05-15,23.0,5.0,43.0,44.0,89.0,71.0,33.0,144.0,,89.0,-6.0,150.0,30.0,6.0,183.0,10.0,22.0,167.0,,72.0,119.0,61.0,156.0,69.0,36.0,0.0,0.0,61.0,144.0,56.0,150.0,41.0,6.0,128.0,0.0,-6.0,144.0,107.0,0.0,0.0,67.0,167.0,4200.5
1977-05-16,48.0,251.0,38.0,50.0,156.0,51.0,17.0,117.0,,218.0,6.0,128.0,109.0,22.0,144.0,104.0,50.0,156.0,,56.0,97.0,17.0,150.0,109.0,224.0,0.0,0.0,6.0,117.0,22.0,128.0,71.0,-6.0,122.0,15.0,11.0,128.0,99.0,0.0,0.0,44.0,89.0,
1977-05-17,84.0,53.0,168.0,0.0,111.0,43.0,17.0,78.0,104.0,30.0,-11.0,106.0,51.0,22.0,89.0,117.0,0.0,100.0,46.0,28.0,18.0,6.0,61.0,56.0,66.0,0.0,0.0,6.0,72.0,28.0,100.0,36.0,-11.0,94.0,10.0,-17.0,89.0,66.0,3.0,0.0,39.0,89.0,
1977-05-18,142.0,312.0,25.0,0.0,83.0,117.0,6.0,72.0,10.0,56.0,-11.0,83.0,122.0,6.0,89.0,99.0,22.0,78.0,58.0,11.0,15.0,0.0,100.0,216.0,5.0,0.0,0.0,6.0,117.0,17.0,89.0,61.0,-17.0,67.0,10.0,-17.0,78.0,254.0,13.0,0.0,11.0,72.0,
1977-05-19,13.0,53.0,8.0,0.0,94.0,8.0,17.0,106.0,124.0,15.0,-6.0,100.0,13.0,17.0,89.0,165.0,17.0,106.0,84.0,28.0,0.0,17.0,150.0,41.0,15.0,0.0,0.0,17.0,117.0,17.0,150.0,18.0,-17.0,100.0,0.0,0.0,94.0,5.0,0.0,0.0,39.0,133.0,
1977-05-20,3.0,18.0,0.0,-17.0,122.0,3.0,-6.0,139.0,8.0,0.0,-22.0,122.0,0.0,17.0,133.0,20.0,6.0,139.0,0.0,33.0,0.0,17.0,161.0,0.0,0.0,0.0,0.0,17.0,144.0,6.0,161.0,206.0,-22.0,133.0,0.0,-39.0,128.0,0.0,0.0,0.0,39.0,167.0,
1977-05-21,0.0,0.0,0.0,-28.0,139.0,0.0,0.0,178.0,0.0,0.0,-11.0,161.0,0.0,-6.0,200.0,0.0,6.0,189.0,0.0,50.0,0.0,17.0,211.0,0.0,0.0,0.0,0.0,61.0,194.0,-11.0,211.0,0.0,-22.0,172.0,0.0,-22.0,167.0,0.0,0.0,0.0,44.0,206.0,
1977-05-22,0.0,0.0,0.0,-17.0,194.0,0.0,33.0,211.0,0.0,0.0,50.0,178.0,0.0,44.0,233.0,3.0,39.0,194.0,0.0,61.0,0.0,61.0,244.0,0.0,0.0,0.0,0.0,100.0,211.0,56.0,217.0,0.0,6.0,200.0,0.0,22.0,161.0,0.0,0.0,0.0,100.0,233.0,
1977-05-23,0.0,0.0,0.0,61.0,206.0,0.0,50.0,217.0,0.0,0.0,0.0,211.0,0.0,33.0,222.0,0.0,83.0,211.0,0.0,39.0,0.0,106.0,244.0,0.0,0.0,0.0,0.0,139.0,217.0,144.0,222.0,0.0,61.0,211.0,0.0,17.0,206.0,0.0,0.0,0.0,117.0,228.0,
1977-05-24,20.0,25.0,15.0,72.0,222.0,0.0,67.0,206.0,8.0,30.0,22.0,156.0,25.0,0.0,211.0,104.0,61.0,172.0,13.0,72.0,38.0,72.0,194.0,66.0,41.0,0.0,0.0,72.0,183.0,83.0,228.0,41.0,0.0,189.0,0.0,6.0,144.0,18.0,0.0,0.0,94.0,167.0,
1977-05-25,249.0,109.0,91.0,39.0,144.0,18.0,50.0,139.0,41.0,71.0,39.0,133.0,13.0,22.0,189.0,124.0,61.0,139.0,28.0,83.0,89.0,44.0,150.0,356.0,91.0,0.0,0.0,56.0,133.0,72.0,150.0,30.0,17.0,128.0,0.0,22.0,144.0,119.0,0.0,0.0,83.0,139.0,
